"","id","Date","GameID","play_id","Drive","qtr","TimeSecs","posteam","DefensiveTeam","down","ydstogo","yrdline100","play_type","net_yards","GoalToGo","FirstDown","sp","Touchdown","ExPointResult","TwoPointConv","Fumble","RecFumbTeam","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","Safety","FieldGoalResult","ReturnResult","InterceptionThrown","HomeTeam","AwayTeam"
"1819",1950,"9/22/2017","2017092201",28,6,1,2356.3636,"PM","HC",4,19,67,"Punt",34,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"HC","PM"
"1820",1951,"9/22/2017","2017092201",29,7,1,2334.5455,"HC","PM",1,10,57,"Run",3,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1821",1952,"9/22/2017","2017092201",30,7,1,2312.7273,"HC","PM",2,7,54,"Run",2,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1822",1953,"9/22/2017","2017092201",31,7,1,NA,"HC","PM",NA,0,54,"End of Quarter",0,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1823",1954,"9/22/2017","2017092201",32,7,2,2290.9091,"HC","PM",3,5,52,"Run",26,0,1,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1824",1955,"9/22/2017","2017092201",33,7,2,2269.0909,"HC","PM",1,10,26,"Run",6,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1825",1956,"9/22/2017","2017092201",34,7,2,2247.2727,"HC","PM",2,4,20,"Run",10,0,1,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1826",1957,"9/22/2017","2017092201",35,7,2,2225.4545,"HC","PM",1,10,10,"Run",9,1,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"HC","PM"
"1827",1958,"9/22/2017","2017092201",36,7,2,2203.6364,"HC","PM",2,1,1,"Run",1,1,0,1,1,NA,NA,0,"",13,0,13,13,0,"",NA,0,"HC","PM"
"1828",1959,"9/22/2017","2017092201",37,7,2,NA,"HC","PM",NA,3,3,"Extra Point",0,0,0,1,0,"Made",NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1829",1960,"9/22/2017","2017092201",38,8,2,2181.8182,"PM","HC",NA,0,40,"Kickoff",54,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1830",1961,"9/22/2017","2017092201",39,8,2,2160,"PM","HC",1,10,54,"Run",4,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1831",1962,"9/22/2017","2017092201",40,8,2,2138.1818,"PM","HC",2,6,50,"Run",14,0,1,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1832",1963,"9/22/2017","2017092201",41,8,2,2116.3636,"PM","HC",1,10,36,"Run",-1,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1833",1964,"9/22/2017","2017092201",42,8,2,2094.5455,"PM","HC",2,11,37,"Pass",13,0,1,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1834",1965,"9/22/2017","2017092201",43,8,2,2072.7273,"PM","HC",1,10,24,"Run",-6,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1835",1967,"9/22/2017","2017092201",45,8,2,2050.9091,"PM","HC",1,10,24,"Pass",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1836",1968,"9/22/2017","2017092201",46,8,2,2029.0909,"PM","HC",2,10,24,"Run",-1,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1837",1969,"9/22/2017","2017092201",47,8,2,2007.2727,"PM","HC",3,11,25,"Pass",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,0,"HC","PM"
"1838",1970,"9/22/2017","2017092201",48,8,2,1985.4545,"PM","HC",4,11,25,"Pass",0,0,0,0,0,NA,NA,0,"",0,14,-14,14,0,"",NA,1,"HC","PM"
"1839",1971,"9/22/2017","2017092201",49,9,2,1963.6364,"HC","PM",1,10,98,"Run",3,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1840",1972,"9/22/2017","2017092201",50,9,2,1941.8182,"HC","PM",2,5,95,"Run",15,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1841",1973,"9/22/2017","2017092201",51,9,2,1920,"HC","PM",1,10,80,"Run",6,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1842",1974,"9/22/2017","2017092201",52,9,2,1898.1818,"HC","PM",2,4,76,"Run",4,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1843",1975,"9/22/2017","2017092201",53,9,2,1876.3636,"HC","PM",1,10,70,"Pass",5,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1844",1976,"9/22/2017","2017092201",54,9,2,1854.5455,"HC","PM",2,5,65,"Pass",0,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1845",1977,"9/22/2017","2017092201",55,9,2,1832.7273,"HC","PM",3,5,65,"Pass",13,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1846",1978,"9/22/2017","2017092201",56,9,2,1810.9091,"HC","PM",1,10,52,"Run",3,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1847",1979,"9/22/2017","2017092201",57,9,2,1789.0909,"HC","PM",2,7,49,"Run",12,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1848",1980,"9/22/2017","2017092201",58,9,2,1767.2727,"HC","PM",1,10,37,"Run",3,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1849",1981,"9/22/2017","2017092201",59,9,2,1745.4545,"HC","PM",2,7,34,"Run",3,0,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1850",1982,"9/22/2017","2017092201",60,9,2,1723.6364,"HC","PM",3,4,31,"Run",14,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1851",1983,"9/22/2017","2017092201",61,9,2,1701.8182,"HC","PM",1,10,17,"Run",15,0,1,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1852",1984,"9/22/2017","2017092201",62,9,2,1680,"HC","PM",1,2,2,"Run",1,1,0,0,0,NA,NA,0,"",14,0,14,14,0,"",NA,0,"HC","PM"
"1853",1985,"9/22/2017","2017092201",63,9,2,1658.1818,"HC","PM",2,1,1,"Run",1,1,0,1,1,NA,NA,0,"",20,0,20,20,0,"",NA,0,"HC","PM"
"1854",1986,"9/22/2017","2017092201",64,9,2,NA,"HC","PM",NA,3,3,"Extra Point",0,0,0,1,0,"Made",NA,0,"",20,0,20,20,0,"",NA,0,"HC","PM"
"1855",1987,"9/22/2017","2017092201",65,10,2,1636.3636,"PM","HC",NA,0,40,"Kickoff",37,0,0,0,0,NA,NA,0,"",0,20,-20,20,0,"",NA,0,"HC","PM"
"1856",1988,"9/22/2017","2017092201",66,10,2,1614.5455,"PM","HC",1,10,37,"Run",11,0,1,0,0,NA,NA,0,"",0,20,-20,20,0,"",NA,0,"HC","PM"
"1857",1989,"9/22/2017","2017092201",67,10,2,1592.7273,"PM","HC",1,10,26,"Pass",26,0,0,1,1,NA,NA,0,"",6,20,-14,14,0,"",NA,0,"HC","PM"
"1858",1990,"9/22/2017","2017092201",68,10,2,1570.9091,"PM","HC",1,3,2,"Run",0,0,0,1,0,NA,"Success",0,"",8,20,-12,12,0,"",NA,0,"HC","PM"
"1859",1991,"9/22/2017","2017092201",69,11,2,1549.0909,"HC","PM",NA,0,40,"Kickoff",61,0,0,0,0,NA,NA,0,"",20,8,12,12,0,"",NA,0,"HC","PM"
"1860",1992,"9/22/2017","2017092201",70,11,2,1527.2727,"HC","PM",1,10,61,"Run",18,0,1,0,0,NA,NA,0,"",20,8,12,12,0,"",NA,0,"HC","PM"
"1861",1993,"9/22/2017","2017092201",71,11,2,1505.4545,"HC","PM",1,10,43,"Pass",24,0,1,0,0,NA,NA,0,"",20,8,12,12,0,"",NA,0,"HC","PM"
"1862",1994,"9/22/2017","2017092201",72,11,2,1483.6364,"HC","PM",1,10,19,"Pass",15,0,1,0,0,NA,NA,0,"",20,8,12,12,0,"",NA,0,"HC","PM"
"1863",1995,"9/22/2017","2017092201",73,11,2,1461.8182,"HC","PM",1,4,4,"Run",4,1,0,1,1,NA,NA,0,"",26,8,18,18,0,"",NA,0,"HC","PM"
"1864",1996,"9/22/2017","2017092201",74,11,2,NA,"HC","PM",NA,3,3,"Run",0,1,0,1,0,NA,"MADE",0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1865",1997,"9/22/2017","2017092201",75,11,2,NA,"HC","PM",NA,0,NA,"End of Half",0,1,0,0,0,NA,NA,0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1866",1998,"9/22/2017","2017092201",76,12,3,1440,"PM","HC",NA,0,40,"Kickoff",76,0,0,0,0,NA,NA,0,"",8,28,-20,20,0,"",NA,0,"HC","PM"
"1867",1999,"9/22/2017","2017092201",77,12,3,1414.2857,"PM","HC",1,10,75,"Run",-2,0,0,0,0,NA,NA,0,"",8,28,-20,20,0,"",NA,0,"HC","PM"
"1868",2000,"9/22/2017","2017092201",79,12,3,1388.5714,"PM","HC",2,15,82,"Pass",0,0,0,0,0,NA,NA,0,"",8,28,-20,20,0,"",NA,0,"HC","PM"
"1869",2001,"9/22/2017","2017092201",80,12,3,1362.8571,"PM","HC",3,15,82,"Pass",0,0,0,0,0,NA,NA,0,"",8,28,-20,20,0,"",NA,0,"HC","PM"
"1870",2002,"9/22/2017","2017092201",81,12,3,1337.1429,"PM","HC",4,15,82,"Punt",15,0,0,0,0,NA,NA,0,"",8,28,-20,20,0,"",NA,0,"HC","PM"
"1871",2003,"9/22/2017","2017092201",82,13,3,1311.4286,"HC","PM",1,10,33,"Run",3,0,0,0,0,NA,NA,0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1872",2004,"9/22/2017","2017092201",83,13,3,1285.7143,"HC","PM",2,7,30,"Run",2,0,0,0,0,NA,NA,0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1873",2005,"9/22/2017","2017092201",84,13,3,1260,"HC","PM",3,5,28,"Run",9,0,1,0,0,NA,NA,0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1874",2006,"9/22/2017","2017092201",85,13,3,1234.2857,"HC","PM",1,10,19,"Run",1,0,0,0,0,NA,NA,0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1875",2007,"9/22/2017","2017092201",86,13,3,1208.5714,"HC","PM",2,9,18,"Pass",9,0,1,0,0,NA,NA,0,"",28,8,20,20,0,"",NA,0,"HC","PM"
"1876",2008,"9/22/2017","2017092201",87,13,3,1182.8571,"HC","PM",1,9,9,"Run",9,1,0,1,1,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1877",2009,"9/22/2017","2017092201",88,13,3,NA,"HC","PM",NA,3,3,"Run",0,1,0,1,0,NA,"FAILED",0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1878",2010,"9/22/2017","2017092201",89,14,3,1157.1429,"PM","HC",NA,0,40,"Kickoff",62,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1879",2011,"9/22/2017","2017092201",90,14,3,1131.4286,"PM","HC",1,10,62,"Run",1,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1880",2012,"9/22/2017","2017092201",91,14,3,1105.7143,"PM","HC",2,9,61,"Pass",0,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1881",2013,"9/22/2017","2017092201",92,14,3,1080,"PM","HC",3,9,61,"Pass",16,0,1,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1882",2014,"9/22/2017","2017092201",93,14,3,1054.2857,"PM","HC",1,10,45,"Pass",0,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1883",2015,"9/22/2017","2017092201",94,14,3,1028.5714,"PM","HC",2,10,45,"Run",8,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1884",2016,"9/22/2017","2017092201",95,14,3,1002.8571,"PM","HC",3,2,37,"Run",3,0,1,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1885",2017,"9/22/2017","2017092201",96,14,3,977.1429,"PM","HC",1,10,34,"Pass",0,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1886",2018,"9/22/2017","2017092201",97,14,3,951.4286,"PM","HC",2,10,34,"Run",4,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1887",2019,"9/22/2017","2017092201",98,14,3,925.7143,"PM","HC",3,6,30,"Run",-5,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1888",2020,"9/22/2017","2017092201",99,14,3,900,"PM","HC",4,11,35,"Pass",0,0,0,0,0,NA,NA,0,"",8,34,-26,26,0,"",NA,0,"HC","PM"
"1889",2021,"9/22/2017","2017092201",100,15,3,874.2857,"HC","PM",1,10,65,"Run",-4,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1890",2022,"9/22/2017","2017092201",101,15,3,848.5714,"HC","PM",2,14,69,"Run",3,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1891",2023,"9/22/2017","2017092201",102,15,3,822.8571,"HC","PM",3,11,66,"Pass",4,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1892",2024,"9/22/2017","2017092201",103,15,3,797.1429,"HC","PM",4,6,62,"Punt",35,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1893",2025,"9/22/2017","2017092201",104,16,3,771.4286,"PM","HC",1,10,73,"Run",-8,0,0,0,0,NA,NA,1,"HC",8,34,-26,26,0,"",NA,0,"HC","PM"
"1894",2026,"9/22/2017","2017092201",105,17,3,745.7143,"HC","PM",1,10,19,"Run",3,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1895",2027,"9/22/2017","2017092201",106,17,3,720,"HC","PM",2,7,16,"Run",1,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1896",2028,"9/22/2017","2017092201",107,17,3,NA,"HC","PM",NA,0,NA,"End of Quarter",0,1,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1897",2029,"9/22/2017","2017092201",108,17,4,694.2857,"HC","PM",3,6,15,"Run",4,0,0,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1898",2030,"9/22/2017","2017092201",109,17,4,668.5714,"HC","PM",4,2,11,"Run",7,0,1,0,0,NA,NA,0,"",34,8,26,26,0,"",NA,0,"HC","PM"
"1899",2031,"9/22/2017","2017092201",110,17,4,642.8571,"HC","PM",1,4,4,"Run",4,1,0,1,1,NA,NA,0,"",42,8,34,34,0,"",NA,0,"HC","PM"
"1900",2032,"9/22/2017","2017092201",111,17,4,NA,"HC","PM",NA,3,3,"Extra Point",0,0,0,1,0,"FAILED",NA,0,"",42,8,34,34,0,"",NA,0,"HC","PM"
"1901",2033,"9/22/2017","2017092201",112,18,4,617.1429,"PM","HC",NA,0,40,"Kickoff",59,0,0,0,0,NA,NA,0,"",8,42,-34,34,0,"",NA,0,"HC","PM"
"1902",2034,"9/22/2017","2017092201",113,18,4,591.4286,"PM","HC",1,10,59,"Run",14,0,1,0,0,NA,NA,0,"",8,42,-34,34,0,"",NA,0,"HC","PM"
"1903",2035,"9/22/2017","2017092201",114,18,4,565.7143,"PM","HC",1,10,45,"Run",45,0,0,1,1,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1904",2036,"9/22/2017","2017092201",115,18,4,NA,"PM","HC",NA,3,3,"Run",0,1,0,1,0,NA,"FAILED",0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1905",2037,"9/22/2017","2017092201",116,19,4,540,"HC","PM",NA,0,40,"Kickoff",45,0,0,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1906",2038,"9/22/2017","2017092201",117,19,4,514.2857,"HC","PM",1,10,45,"Run",12,0,1,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1907",2039,"9/22/2017","2017092201",118,19,4,488.5714,"HC","PM",1,10,33,"Run",4,0,0,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1908",2040,"9/22/2017","2017092201",119,19,4,462.8571,"HC","PM",2,6,29,"Run",3,0,0,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1909",2041,"9/22/2017","2017092201",120,19,4,437.1429,"HC","PM",3,3,26,"Run",-4,0,0,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1910",2042,"9/22/2017","2017092201",121,19,4,411.4286,"HC","PM",3,17,40,"Run",2,0,0,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1911",2043,"9/22/2017","2017092201",122,19,4,385.7143,"HC","PM",4,15,38,"Pass",4,0,0,0,0,NA,NA,0,"",42,14,28,28,0,"",NA,0,"HC","PM"
"1912",2044,"9/22/2017","2017092201",123,20,4,360,"PM","HC",1,10,66,"Run",2,0,0,0,0,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1913",2045,"9/22/2017","2017092201",124,20,4,334.2857,"PM","HC",2,8,64,"Run",0,0,0,0,0,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1914",2046,"9/22/2017","2017092201",125,20,4,308.5714,"PM","HC",3,8,64,"Pass",16,0,0,0,0,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1915",2047,"9/22/2017","2017092201",126,20,4,282.8571,"PM","HC",3,8,64,"Pass",24,0,1,0,0,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1916",2048,"9/22/2017","2017092201",127,20,4,257.1429,"PM","HC",1,10,40,"Run",24,0,1,0,0,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1917",2049,"9/22/2017","2017092201",128,20,4,231.4286,"PM","HC",1,10,16,"Run",14,0,1,0,0,NA,NA,0,"",14,42,-28,28,0,"",NA,0,"HC","PM"
"1918",2050,"9/22/2017","2017092201",129,20,4,205.7143,"PM","HC",1,2,2,"Run",2,1,0,1,1,NA,NA,0,"",20,42,-22,22,0,"",NA,0,"HC","PM"
"1919",2051,"9/22/2017","2017092201",130,20,4,NA,"PM","HC",NA,3,3,"Run",0,1,0,1,0,NA,"Success",0,"",22,42,-20,20,0,"",NA,0,"HC","PM"
"1920",2052,"9/22/2017","2017092201",131,21,4,180,"HC","PM",NA,0,40,"Kickoff",65,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1921",2053,"9/22/2017","2017092201",132,21,4,154.2857,"HC","PM",1,10,65,"Run",4,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1922",2054,"9/22/2017","2017092201",133,21,4,128.5714,"HC","PM",2,6,61,"Run",1,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1923",2055,"9/22/2017","2017092201",134,21,4,102.8571,"HC","PM",3,5,60,"Run",7,0,1,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1924",2056,"9/22/2017","2017092201",135,21,4,77.1429,"HC","PM",1,10,53,"Run",2,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1925",2057,"9/22/2017","2017092201",136,21,4,51.4286,"HC","PM",2,8,51,"Run",2,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1926",2058,"9/22/2017","2017092201",137,21,4,25.7143,"HC","PM",3,6,49,"Run",3,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1927",2059,"9/22/2017","2017092201",138,21,4,NA,"HC","PM",NA,0,49,"End of Game",0,0,0,0,0,NA,NA,0,"",42,22,20,20,0,"",NA,0,"HC","PM"
"1928",2060,"9/15/2017","2017091501",1,1,1,2880,"NC","HC",NA,0,40,"Kickoff",70,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1929",2061,"9/15/2017","2017091501",2,1,1,2857.1429,"NC","HC",1,10,70,"Run",4,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1930",2062,"9/15/2017","2017091501",3,1,1,2834.2857,"NC","HC",2,6,66,"Run",3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1931",2063,"9/15/2017","2017091501",4,1,1,2811.4286,"NC","HC",3,3,63,"Run",6,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1932",2064,"9/15/2017","2017091501",5,1,1,2788.5714,"NC","HC",1,10,57,"Run",3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1933",2065,"9/15/2017","2017091501",7,1,1,2765.7143,"NC","HC",1,7,54,"Run",3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1934",2066,"9/15/2017","2017091501",8,1,1,2742.8571,"NC","HC",2,4,51,"Run",-3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1935",2067,"9/15/2017","2017091501",9,1,1,2720,"NC","HC",3,7,54,"Pass",39,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1936",2068,"9/15/2017","2017091501",10,1,1,2697.1429,"NC","HC",1,10,15,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1937",2069,"9/15/2017","2017091501",11,1,1,2674.2857,"NC","HC",2,10,15,"Run",-5,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"NC","HC"
"1938",2070,"9/15/2017","2017091501",12,1,1,2651.4286,"NC","HC",1,10,10,"Pass",10,1,0,1,1,NA,NA,0,"",6,0,6,6,0,"",NA,0,"NC","HC"
"1939",2071,"9/15/2017","2017091501",13,1,1,NA,"NC","HC",NA,3,3,"Run",0,1,0,1,0,NA,"FAILED",0,"",6,0,6,6,0,"",NA,0,"NC","HC"
"1940",2072,"9/15/2017","2017091501",14,2,1,2628.5714,"HC","NC",NA,0,40,"Kickoff",57,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1941",2073,"9/15/2017","2017091501",15,2,1,2605.7143,"HC","NC",1,10,57,"Pass",13,0,1,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1942",2074,"9/15/2017","2017091501",16,2,1,2582.8571,"HC","NC",1,10,44,"Run",-1,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1943",2075,"9/15/2017","2017091501",17,2,1,2560,"HC","NC",2,11,45,"Run",-5,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1944",2076,"9/15/2017","2017091501",18,2,1,2537.1429,"HC","NC",3,16,50,"Pass",0,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1945",2077,"9/15/2017","2017091501",19,2,1,2514.2857,"HC","NC",4,16,50,"Punt",30,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1946",2078,"9/15/2017","2017091501",20,3,1,2491.4286,"NC","HC",1,10,80,"Run",4,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"NC","HC"
"1947",2079,"9/15/2017","2017091501",21,3,1,2468.5714,"NC","HC",2,4,76,"Run",3,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"NC","HC"
"1948",2080,"9/15/2017","2017091501",22,3,1,2445.7143,"NC","HC",3,1,73,"Run",0,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"NC","HC"
"1949",2081,"9/15/2017","2017091501",23,3,1,2422.8571,"NC","HC",4,1,73,"Punt",3,0,0,0,0,NA,NA,0,"",6,0,6,6,0,"",NA,0,"NC","HC"
"1950",2082,"9/15/2017","2017091501",24,4,1,2400,"HC","NC",1,10,36,"Run",5,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1951",2083,"9/15/2017","2017091501",25,4,1,2377.1429,"HC","NC",2,5,31,"Run",2,0,0,0,0,NA,NA,0,"",0,6,-6,6,0,"",NA,0,"NC","HC"
"1952",2084,"9/15/2017","2017091501",26,4,1,2354.2857,"HC","NC",3,3,29,"Run",29,0,0,1,1,NA,NA,0,"",6,6,0,0,0,"",NA,0,"NC","HC"
"1953",2085,"9/15/2017","2017091501",27,5,1,2331.4286,"NC","HC",NA,0,40,"Kickoff",66,0,0,0,0,NA,NA,0,"",6,7,-1,1,0,"",NA,0,"NC","HC"
"1954",2086,"9/15/2017","2017091501",28,5,1,2308.5714,"NC","HC",1,10,66,"Run",6,0,0,0,0,NA,NA,0,"",6,7,-1,1,0,"",NA,0,"NC","HC"
"1955",2087,"9/15/2017","2017091501",29,5,1,2285.7143,"NC","HC",2,4,60,"Run",2,0,0,0,0,NA,NA,0,"",6,7,-1,1,0,"",NA,0,"NC","HC"
"1956",2088,"9/15/2017","2017091501",30,5,1,2262.8571,"NC","HC",3,2,58,"Pass",0,0,0,0,0,NA,NA,0,"",6,7,-1,1,0,"",NA,0,"NC","HC"
"1957",2089,"9/15/2017","2017091501",31,5,1,2240,"NC","HC",4,2,58,"Punt",28,0,0,0,0,NA,NA,0,"",6,7,-1,1,0,"",NA,0,"NC","HC"
"1958",2090,"9/15/2017","2017091501",32,6,1,2217.1429,"HC","NC",1,10,70,"Pass",9,0,0,0,0,NA,NA,0,"",7,6,1,1,0,"",NA,0,"NC","HC"
"1959",2091,"9/15/2017","2017091501",33,6,1,2194.2857,"HC","NC",2,1,61,"Run",16,0,1,0,0,NA,NA,0,"",7,6,1,1,0,"",NA,0,"NC","HC"
"1960",2092,"9/15/2017","2017091501",34,6,1,2171.4286,"HC","NC",1,10,45,"Run",5,0,0,0,0,NA,NA,0,"",7,6,1,1,0,"",NA,0,"NC","HC"
"1961",2093,"9/15/2017","2017091501",35,6,1,2148.5714,"HC","NC",2,0,40,"End of Quarter",0,0,0,0,0,NA,NA,0,"",7,6,1,1,0,"",NA,0,"NC","HC"
"1962",2094,"9/15/2017","2017091501",36,6,2,2125.7143,"HC","NC",2,5,40,"Run",3,0,0,0,0,NA,NA,0,"",7,6,1,1,0,"",NA,0,"NC","HC"
"1963",2095,"9/15/2017","2017091501",37,6,2,2102.8571,"HC","NC",3,2,37,"Run",-3,0,0,0,0,NA,NA,0,"",7,6,1,1,0,"",NA,0,"NC","HC"
